ID,Name,Club,Latitude,Longitude,Value,Category
232363,M. Škriniar,Inter,45.47808,9.124,46500000,Defense
181458,I. Periši?,Inter,45.47808,9.124,37500000,Midfield
178518,R. Nainggolan,Inter,45.47808,9.124,35500000,Midfield
198176,S. de Vrij,Inter,45.47808,9.124,31500000,Defense
162835,S. Handanovi?,Inter,45.47808,9.124,30000000,Goalkeeper
212814,João Mário,Inter,45.47808,9.124,22500000,Midfield
216409,M. Politano,Inter,45.47808,9.124,22500000,Midfield
215785,K. Baldé,Inter,45.47808,9.124,20000000,Midfield
216352,M. Brozovi?,Inter,45.47808,9.124,18500000,Midfield
203890,S. Vrsaljko,Inter,45.47808,9.124,18000000,Defense
231478,L. Martínez,Inter,45.47808,9.124,18000000,Forward
168609,Miranda,Inter,45.47808,9.124,15500000,Defense
173221,A. Candreva,Inter,45.47808,9.124,15500000,Midfield
219985,M. Vecino,Inter,45.47808,9.124,14500000,Midfield
212153,R. Gagliardini,Inter,45.47808,9.124,11500000,Midfield
161956,Borja Valero,Inter,45.47808,9.124,11000000,Midfield
186832,K. Asamoah,Inter,45.47808,9.124,9500000,Defense
229148,Dalbert,Inter,45.47808,9.124,8500000,Defense
198946,D. D'Ambrosio,Inter,45.47808,9.124,6000000,Defense
182168,A. Ranocchia,Inter,45.47808,9.124,5500000,Defense
162297,D. Padelli,Inter,45.47808,9.124,3200000,Goalkeeper
219715,R. Di Gennaro,Inter,45.47808,9.124,675000,Goalkeeper
54037,T. Berni,Inter,45.47808,9.124,110000,Goalkeeper
188567,P. Aubameyang,Arsenal,51.555,-0.108611,59000000,Midfield
193301,A. Lacazette,Arsenal,51.555,-0.108611,45000000,Forward
176635,M. Özil,Arsenal,51.555,-0.108611,43500000,Midfield
192563,B. Leno,Arsenal,51.555,-0.108611,27000000,Goalkeeper
192883,H. Mkhitaryan,Arsenal,51.555,-0.108611,25500000,Midfield
186561,A. Ramsey,Arsenal,51.555,-0.108611,25000000,Midfield
223959,L. Torreira,Arsenal,51.555,-0.108611,25000000,Midfield
172879,Sokratis,Arsenal,51.555,-0.108611,23000000,Defense
192227,S. Mustafi,Arsenal,51.555,-0.108611,22500000,Defense
199503,G. Xhaka,Arsenal,51.555,-0.108611,22000000,Midfield
203747,Héctor Bellerín,Arsenal,51.555,-0.108611,16500000,Defense
213655,A. Iwobi,Arsenal,51.555,-0.108611,14000000,Midfield
207993,S. Kolašinac,Arsenal,51.555,-0.108611,13000000,Defense
165229,L. Koscielny,Arsenal,51.555,-0.108611,12500000,Defense
186146,D. Welbeck,Arsenal,51.555,-0.108611,9500000,Midfield
228295,R. Holding,Arsenal,51.555,-0.108611,9500000,Defense
213051,M. Elneny,Arsenal,51.555,-0.108611,9000000,Midfield
177604,Nacho Monreal,Arsenal,51.555,-0.108611,8000000,Defense
225782,A. Maitland-Niles,Arsenal,51.555,-0.108611,4500000,Midfield
236496,M. Guendouzi,Arsenal,51.555,-0.108611,4000000,Midfield
108080,S. Lichtsteiner,Arsenal,51.555,-0.108611,3600000,Defense
48940,P. ?ech,Arsenal,51.555,-0.108611,3000000,Goalkeeper
202811,E. Martínez,Arsenal,51.555,-0.108611,3000000,Goalkeeper
242000,K. Mavropanos,Arsenal,51.555,-0.108611,1800000,Defense
222576,Pleguezuelo,Arsenal,51.555,-0.108611,1200000,Defense
200841,C. Jenkinson,Arsenal,51.555,-0.108611,1000000,Defense
236988,E. Nketiah,Arsenal,51.555,-0.108611,975000,Forward
240273,E. Smith Rowe,Arsenal,51.555,-0.108611,975000,Midfield
216699,G. Zelalem,Arsenal,51.555,-0.108611,875000,Midfield
237329,J. Willock,Arsenal,51.555,-0.108611,525000,Midfield
237169,C. Bramall,Arsenal,51.555,-0.108611,425000,Defense
240334,Z. Medley,Arsenal,51.555,-0.108611,375000,Defense
233442,J. Osei-Tutu,Arsenal,51.555,-0.108611,240000,Defense
188350,M. Reus,Borussia Dortmund,51.4925,7.451667,43500000,Midfield
192318,M. Götze,Borussia Dortmund,51.4925,7.451667,27000000,Midfield
177413,A. Witsel,Borussia Dortmund,51.4925,7.451667,24000000,Midfield
209889,R. Guerreiro,Borussia Dortmund,51.4925,7.451667,24000000,Midfield
200454,Paco Alcácer,Borussia Dortmund,51.4925,7.451667,23500000,Forward
193283,T. Delaney,Borussia Dortmund,51.4925,7.451667,21500000,Midfield
229237,M. Akanji,Borussia Dortmund,51.4925,7.451667,21000000,Defense
218339,M. Dahoud,Borussia Dortmund,51.4925,7.451667,20000000,Midfield
189117,R. Bürki,Borussia Dortmund,51.4925,7.451667,18500000,Goalkeeper
227796,C. Pulisic,Borussia Dortmund,51.4925,7.451667,18000000,Midfield
189358,S. Kagawa,Borussia Dortmund,51.4925,7.451667,17500000,Midfield
216497,M. Philipp,Borussia Dortmund,51.4925,7.451667,17000000,Forward
185239,O. Toprak,Borussia Dortmund,51.4925,7.451667,16000000,Defense
225711,A. Diallo,Borussia Dortmund,51.4925,7.451667,15000000,Defense
222028,J. Weigl,Borussia Dortmund,51.4925,7.451667,14500000,Midfield
233049,J. Sancho,Borussia Dortmund,51.4925,7.451667,14500000,Midfield
235212,A. Hakimi,Borussia Dortmund,51.4925,7.451667,12500000,Defense
224425,M. Wolf,Borussia Dortmund,51.4925,7.451667,12000000,Midfield
227503,J. Larsen,Borussia Dortmund,51.4925,7.451667,9500000,Midfield
238476,D. Zagadou,Borussia Dortmund,51.4925,7.451667,9000000,Defense
190243,M. Hitz,Borussia Dortmund,51.4925,7.451667,8000000,Goalkeeper
200215,S. Rode,Borussia Dortmund,51.4925,7.451667,7500000,Midfield
173771,L. Piszczek,Borussia Dortmund,51.4925,7.451667,7000000,Defense
188802,M. Schmelzer,Borussia Dortmund,51.4925,7.451667,6500000,Defense
214622,J. Toljan,Borussia Dortmund,51.4925,7.451667,6000000,Defense
233731,A. Isak,Borussia Dortmund,51.4925,7.451667,2200000,Forward
241811,Sergio Gómez,Borussia Dortmund,51.4925,7.451667,1800000,Midfield
228082,D. Burni?,Borussia Dortmund,51.4925,7.451667,1000000,Midfield
232107,E. Oelschlägel,Borussia Dortmund,51.4925,7.451667,525000,Goalkeeper
243233,D. Wanner,Borussia Dortmund,51.4925,7.451667,450000,Midfield
244690,T. Matthews,Borussia Dortmund,51.4925,7.451667,300000,Midfield
244140,A. Bakir,Borussia Dortmund,51.4925,7.451667,250000,Midfield
242947,R. Kehr,Borussia Dortmund,51.4925,7.451667,220000,Forward
167664,G. Higuaín,Milan,45.47808,9.124,57000000,Forward
202651,Suso,Milan,45.47808,9.124,33000000,Midfield
230621,G. Donnarumma,Milan,45.47808,9.124,29000000,Goalkeeper
210617,Samu Castillejo,Milan,45.47808,9.124,29000000,Midfield
210413,A. Romagnoli,Milan,45.47808,9.124,26500000,Defense
189125,G. Bonaventura,Milan,45.47808,9.124,22000000,Midfield
208128,H. Çalhano?lu,Milan,45.47808,9.124,19500000,Midfield
230938,F. Kessié,Milan,45.47808,9.124,19500000,Midfield
220477,M. Caldara,Milan,45.47808,9.124,17500000,Defense
219809,T. Bakayoko,Milan,45.47808,9.124,17000000,Midfield
237715,P. Cutrone,Milan,45.47808,9.124,16000000,Forward
193352,R. Rodríguez,Milan,45.47808,9.124,15500000,Defense
228881,D. Calabria,Milan,45.47808,9.124,14500000,Defense
158963,L. Biglia,Milan,45.47808,9.124,12500000,Midfield
186547,M. Musacchio,Milan,45.47808,9.124,12500000,Defense
213400,D. Laxalt,Milan,45.47808,9.124,12500000,Defense
216349,A. Halilovi?,Milan,45.47808,9.124,11000000,Midfield
192073,A. Bertolacci,Milan,45.47808,9.124,9000000,Midfield
223329,A. Conti,Milan,45.47808,9.124,8500000,Midfield
186200,F. Borini,Milan,45.47808,9.124,8000000,Midfield
24630,Pepe Reina,Milan,45.47808,9.124,6000000,Goalkeeper
168312,I. Abate,Milan,45.47808,9.124,6000000,Defense
219591,S. Simi?,Milan,45.47808,9.124,5000000,Defense
219998,J. Mauri,Milan,45.47808,9.124,4300000,Midfield
201139,I. Strini?,Milan,45.47808,9.124,4100000,Defense
236378,A. Plizzari,Milan,45.47808,9.124,1100000,Goalkeeper
201179,A. Donnarumma,Milan,45.47808,9.124,500000,Goalkeeper
189513,Parejo,Valencia CF,39.5425,-0.45555556,37000000,Midfield
198329,Rodrigo,Valencia CF,39.5425,-0.45555556,30500000,Forward
224411,Gonçalo Guedes,Valencia CF,39.5425,-0.45555556,29000000,Midfield
201455,G. Kondogbia,Valencia CF,39.5425,-0.45555556,27500000,Midfield
194404,Neto,Valencia CF,39.5425,-0.45555556,21000000,Goalkeeper
201305,Gabriel Paulista,Valencia CF,39.5425,-0.45555556,21000000,Defense
234153,Carlos Soler,Valencia CF,39.5425,-0.45555556,21000000,Midfield
212623,Santi Mina,Valencia CF,39.5425,-0.45555556,20000000,Forward
204529,M. Batshuayi,Valencia CF,39.5425,-0.45555556,19500000,Forward
172522,D. Wass,Valencia CF,39.5425,-0.45555556,17000000,Defense
211688,Gayà,Valencia CF,39.5425,-0.45555556,16500000,Defense
201377,J. Murillo,Valencia CF,39.5425,-0.45555556,16000000,Defense
170481,E. Garay,Valencia CF,39.5425,-0.45555556,15000000,Defense
176600,K. Gameiro,Valencia CF,39.5425,-0.45555556,13500000,Forward
189271,F. Coquelin,Valencia CF,39.5425,-0.45555556,12000000,Midfield
230578,M. Diakhaby,Valencia CF,39.5425,-0.45555556,11000000,Defense
215399,Rúben Vezo,Valencia CF,39.5425,-0.45555556,10500000,Defense
206225,D. Cheryshev,Valencia CF,39.5425,-0.45555556,9500000,Midfield
201939,C. Piccini,Valencia CF,39.5425,-0.45555556,9000000,Defense
232008,Lato,Valencia CF,39.5425,-0.45555556,7500000,Defense
244253,U. Ra?i?,Valencia CF,39.5425,-0.45555556,7500000,Midfield
241461,Ferrán Torres,Valencia CF,39.5425,-0.45555556,7000000,Midfield
220604,Jaume,Valencia CF,39.5425,-0.45555556,6000000,Goalkeeper
243780,Kangin Lee,Valencia CF,39.5425,-0.45555556,3500000,Midfield
241179,Cristian Rivero,Valencia CF,39.5425,-0.45555556,1100000,Goalkeeper
244106,Pascu,Valencia CF,39.5425,-0.45555556,925000,Midfield
245764,Ricardo Campos,Valencia CF,39.5425,-0.45555556,750000,Midfield
237032,Javi Jiménez,Valencia CF,39.5425,-0.45555556,700000,Defense
241470,Álex Centelles,Valencia CF,39.5425,-0.45555556,700000,Defense
245714,Álex Blanco,Valencia CF,39.5425,-0.45555556,575000,Midfield
234152,Sito,Valencia CF,39.5425,-0.45555556,500000,Midfield
246281,Emilio Bernad,Valencia CF,39.5425,-0.45555556,500000,Goalkeeper
246352,Guillamón,Valencia CF,39.5425,-0.45555556,475000,Defense
192387,C. Immobile,Lazio,41.933872,12.454714,52000000,Forward
223848,S. Milinkovi?-Savi?,Lazio,41.933872,12.454714,50500000,Midfield
198706,Luis Alberto,Lazio,41.933872,12.454714,28500000,Forward
199845,F. Acerbi,Lazio,41.933872,12.454714,19000000,Defense
176266,Lucas Leiva,Lazio,41.933872,12.454714,17500000,Midfield
212151,T. Strakosha,Lazio,41.933872,12.454714,17000000,Goalkeeper
215330,J. Correa,Lazio,41.933872,12.454714,14000000,Midfield
224031,A. Maruši?,Lazio,41.933872,12.454714,12500000,Midfield
201144,M. Badelj,Lazio,41.933872,12.454714,11500000,Midfield
207537,J. Lukaku,Lazio,41.933872,12.454714,11500000,Midfield
165109,S. Radu,Lazio,41.933872,12.454714,10000000,Defense
216655,Bastos,Lazio,41.933872,12.454714,10000000,Defense
216437,Wallace,Lazio,41.933872,12.454714,10000000,Defense
201155,R. Morrison,Lazio,41.933872,12.454714,9500000,Midfield
191783,V. Berisha,Lazio,41.933872,12.454714,9500000,Midfield
183498,M. Parolo,Lazio,41.933872,12.454714,9000000,Midfield
175254,F. Caicedo,Lazio,41.933872,12.454714,9000000,Forward
211385,R. Durmisi,Lazio,41.933872,12.454714,8500000,Defense
211361,D. Cataldi,Lazio,41.933872,12.454714,8500000,Midfield
236355,Luiz Felipe,Lazio,41.933872,12.454714,7500000,Defense
182495,M. Cáceres,Lazio,41.933872,12.454714,7000000,Defense
231919,A. Murgia,Lazio,41.933872,12.454714,4200000,Midfield
167514,D. Basta,Lazio,41.933872,12.454714,3400000,Defense
206098,Patric,Lazio,41.933872,12.454714,3200000,Defense
222391,J. Minala,Lazio,41.933872,12.454714,2400000,Midfield
47201,S. Proto,Lazio,41.933872,12.454714,1800000,Goalkeeper
215810,C. Lombardi,Lazio,41.933872,12.454714,1400000,Midfield
233809,A. Rossi,Lazio,41.933872,12.454714,1300000,Forward
238616,Pedro Neto,Lazio,41.933872,12.454714,625000,Forward
215766,L. Filippini,Lazio,41.933872,12.454714,600000,Defense
240175,Bruno Jordão,Lazio,41.933872,12.454714,450000,Midfield
221332,G. Guerrieri,Lazio,41.933872,12.454714,260000,Goalkeeper
184267,Y. Brahimi,FC Porto,41.161758,-8.583933,39000000,Midfield
212462,Alex Telles,FC Porto,41.161758,-8.583933,32000000,Defense
200888,Danilo Pereira,FC Porto,41.161758,-8.583933,27000000,Midfield
193165,J. Corona,FC Porto,41.161758,-8.583933,21500000,Midfield
207863,Felipe,FC Porto,41.161758,-8.583933,20000000,Defense
199069,V. Aboubakar,FC Porto,41.161758,-8.583933,18000000,Forward
156519,H. Herrera,FC Porto,41.161758,-8.583933,17500000,Midfield
210411,Otávio,FC Porto,41.161758,-8.583933,17500000,Midfield
227536,M. Marega,FC Porto,41.161758,-8.583933,16000000,Forward
198031,Sérgio Oliveira,FC Porto,41.161758,-8.583933,15500000,Midfield
240130,Éder Militão,FC Porto,41.161758,-8.583933,14000000,Defense
208777,Óliver Torres,FC Porto,41.161758,-8.583933,13500000,Midfield
227476,Soares,FC Porto,41.161758,-8.583933,12000000,Forward
234575,Diogo Leite,FC Porto,41.161758,-8.583933,9500000,Defense
173818,Adrián,FC Porto,41.161758,-8.583933,8500000,Forward
212269,R. Bazoer,FC Porto,41.161758,-8.583933,8000000,Midfield
210897,C. Mbemba,FC Porto,41.161758,-8.583933,7500000,Defense
212911,Hernâni,FC Porto,41.161758,-8.583933,7000000,Midfield
232693,C. Awaziem,FC Porto,41.161758,-8.583933,7000000,Defense
229712,Jorge,FC Porto,41.161758,-8.583933,6500000,Defense
225563,João Pedro,FC Porto,41.161758,-8.583933,4100000,Defense
241720,André Pereira,FC Porto,41.161758,-8.583933,3400000,Forward
184926,Fabiano,FC Porto,41.161758,-8.583933,3000000,Goalkeeper
182862,M. Pereira,FC Porto,41.161758,-8.583933,2500000,Defense
5479,Casillas,FC Porto,41.161758,-8.583933,1500000,Goalkeeper
244685,M. Mouandilmadji,FC Porto,41.161758,-8.583933,1300000,Forward
244960,Bruno Costa,FC Porto,41.161758,-8.583933,1200000,Midfield
234577,Diogo Costa,FC Porto,41.161758,-8.583933,1100000,Goalkeeper
192774,K. Manolas,Roma,41.933872,12.454714,37500000,Defense
180930,E. Džeko,Roma,41.933872,12.454714,30500000,Forward
191180,J. Pastore,Roma,41.933872,12.454714,21500000,Midfield
190813,S. El Shaarawy,Roma,41.933872,12.454714,21000000,Midfield
203551,A. Florenzi,Roma,41.933872,12.454714,20500000,Defense
183900,D. Perotti,Roma,41.933872,12.454714,17500000,Midfield
187936,S. Nzonzi,Roma,41.933872,12.454714,17000000,Midfield
179847,F. Fazio,Roma,41.933872,12.454714,15000000,Defense
173521,Marcano,Roma,41.933872,12.454714,15000000,Defense
208268,B. Cristante,Roma,41.933872,12.454714,15000000,Midfield
235889,C. Ünder,Roma,41.933872,12.454714,14500000,Midfield
228251,L. Pellegrini,Roma,41.933872,12.454714,14000000,Midfield
234236,P. Schick,Roma,41.933872,12.454714,14000000,Forward
229594,A. ?ori?,Roma,41.933872,12.454714,14000000,Midfield
185103,A. Kolarov,Roma,41.933872,12.454714,12500000,Defense
236920,J. Kluivert,Roma,41.933872,12.454714,11000000,Midfield
53302,D. De Rossi,Roma,41.933872,12.454714,8000000,Midfield
200752,Juan Jesus,Roma,41.933872,12.454714,7500000,Defense
222558,R. Karsdorp,Roma,41.933872,12.454714,7500000,Defense
189484,D. Santon,Roma,41.933872,12.454714,6500000,Defense
140293,A. Mirante,Roma,41.933872,12.454714,6000000,Goalkeeper
207557,R. Olsen,Roma,41.933872,12.454714,5500000,Goalkeeper
238067,N. Zaniolo,Roma,41.933872,12.454714,1300000,Midfield
243237,L. Pellegrini,Roma,41.933872,12.454714,1000000,Defense
239502,W. Bianda,Roma,41.933872,12.454714,850000,Defense
244363,Daniel Fuzato,Roma,41.933872,12.454714,800000,Goalkeeper
197965,Pizzi,SL Benfica,38.75267778,-9.184680555,25500000,Midfield
210035,Grimaldo,SL Benfica,38.75267778,-9.184680555,20500000,Defense
190972,E. Salvio,SL Benfica,38.75267778,-9.184680555,18500000,Midfield
216547,Rafa,SL Benfica,38.75267778,-9.184680555,18500000,Midfield
183376,L. Fejsa,SL Benfica,38.75267778,-9.184680555,17000000,Midfield
223061,F. Cervi,SL Benfica,38.75267778,-9.184680555,17000000,Midfield
176769,Jonas,SL Benfica,38.75267778,-9.184680555,16500000,Forward
239818,Rúben Dias,SL Benfica,38.75267778,-9.184680555,15000000,Defense
230988,F. Krovinovi?,SL Benfica,38.75267778,-9.184680555,14000000,Midfield
168530,Jardel,SL Benfica,38.75267778,-9.184680555,12500000,Defense
220746,A. Živkovi?,SL Benfica,38.75267778,-9.184680555,12500000,Midfield
194022,André Almeida,SL Benfica,38.75267778,-9.184680555,12000000,Defense
212878,N. Castillo,SL Benfica,38.75267778,-9.184680555,12000000,Forward
234568,Gedson Fernandes,SL Benfica,38.75267778,-9.184680555,12000000,Midfield
208141,Gabriel,SL Benfica,38.75267778,-9.184680555,11500000,Midfield
213432,F. Ferreyra,SL Benfica,38.75267778,-9.184680555,10500000,Forward
221219,G. Conti,SL Benfica,38.75267778,-9.184680555,10500000,Defense
239641,Alfa Semedo,SL Benfica,38.75267778,-9.184680555,10500000,Midfield
211990,O. Vlachodimos,SL Benfica,38.75267778,-9.184680555,8000000,Goalkeeper
237211,Yuri Ribeiro,SL Benfica,38.75267778,-9.184680555,7500000,Defense
193408,H. Seferovi?,SL Benfica,38.75267778,-9.184680555,7000000,Forward
242444,João Félix,SL Benfica,38.75267778,-9.184680555,6500000,Midfield
208230,A. Samaris,SL Benfica,38.75267778,-9.184680555,6000000,Midfield
191210,S. Corchia,SL Benfica,38.75267778,-9.184680555,5500000,Defense
219754,Bruno Varela,SL Benfica,38.75267778,-9.184680555,5500000,Goalkeeper
215228,C. Lema,SL Benfica,38.75267778,-9.184680555,4600000,Defense
230872,M. Svilar,SL Benfica,38.75267778,-9.184680555,1300000,Goalkeeper
224213,T. Ebuehi,SL Benfica,38.75267778,-9.184680555,850000,Defense
212194,J. Brandt,Bayer 04 Leverkusen,51.03825556,7.002205555,30500000,Midfield
213331,J. Tah,Bayer 04 Leverkusen,51.03825556,7.002205555,29500000,Defense
229906,L. Bailey,Bayer 04 Leverkusen,51.03825556,7.002205555,26500000,Midfield
190941,L. Hrádecký,Bayer 04 Leverkusen,51.03825556,7.002205555,22000000,Goalkeeper
200610,K. Volland,Bayer 04 Leverkusen,51.03825556,7.002205555,22000000,Forward
235790,K. Havertz,Bayer 04 Leverkusen,51.03825556,7.002205555,22000000,Midfield
177457,L. Bender,Bayer 04 Leverkusen,51.03825556,7.002205555,20000000,Defense
202857,K. Bellarabi,Bayer 04 Leverkusen,51.03825556,7.002205555,18000000,Midfield
199042,C. Aránguiz,Bayer 04 Leverkusen,51.03825556,7.002205555,17000000,Midfield
215353,L. Alario,Bayer 04 Leverkusen,51.03825556,7.002205555,16000000,Forward
177458,S. Bender,Bayer 04 Leverkusen,51.03825556,7.002205555,14000000,Defense
212212,D. Kohr,Bayer 04 Leverkusen,51.03825556,7.002205555,10000000,Midfield
206591,M. Weiser,Bayer 04 Leverkusen,51.03825556,7.002205555,10000000,Defense
216466,Wendell,Bayer 04 Leverkusen,51.03825556,7.002205555,9500000,Defense
215930,T. Jedvaj,Bayer 04 Leverkusen,51.03825556,7.002205555,9500000,Defense
234986,P. Retsos,Bayer 04 Leverkusen,51.03825556,7.002205555,9000000,Defense
189606,J. Baumgartlinger,Bayer 04 Leverkusen,51.03825556,7.002205555,7500000,Midfield
189060,A. Dragovi?,Bayer 04 Leverkusen,51.03825556,7.002205555,7500000,Defense
239970,Paulinho,Bayer 04 Leverkusen,51.03825556,7.002205555,4700000,Midfield
220165,J. Pohjanpalo,Bayer 04 Leverkusen,51.03825556,7.002205555,4200000,Forward
205985,I. Kiese Thelin,Bayer 04 Leverkusen,51.03825556,7.002205555,3800000,Forward
152211,R. Özcan,Bayer 04 Leverkusen,51.03825556,7.002205555,2700000,Goalkeeper
